Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
45 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update:input:5 NaN 0.000173 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
45 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update:input:6 1.000000 0.001998 0.063333 0.001979 0.663275 (0.998;0.000),(1.000;0.000)
45 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update:output:0 NaN NaN NaN NaN NaN NaN
45 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update:output:1 0.386802 0.000153 162.118420 2.341418 inf (0.000;0.000),(0.000;0.000)
45 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update:output:2 1.000000 0.001012 0.031494 0.000984 inf (0.998;0.000),(0.999;0.000)
45 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update:output:3 NaN NaN NaN NaN NaN NaN
45 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv0/BatchNorm/FusedBatchNormV3_Update:output:4 NaN NaN NaN NaN NaN NaN
46 KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
47 KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
48 KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
49 KeypointNetwork/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork/OrientationNetwork/dconv0/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
49 KeypointNetwork/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork/OrientationNetwork/dconv0/LeakyRelu:output:0 0.340459 8.246167 88137312.893685 1.263865 inf (0.248;0.588),(0.257;0.473)
50 KeypointNetwork_1/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv0/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
50 KeypointNetwork_1/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv0/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv0/LeakyRelu:output:0 0.324368 9.821606 32899513.336733 1.275223 inf (0.243;0.588),(0.258;0.474)
51 trans_Cast_2112 * trans_Cast_2112:input:0 0.340459 8.246167 88137312.893685 1.263865 inf (0.248;0.588),(0.257;0.473)
51 trans_Cast_2112 * trans_Cast_2112:output:0 NaN NaN NaN NaN NaN NaN
52 trans_Cast_2121 * trans_Cast_2121:input:0 0.324368 9.821606 32899513.336733 1.275223 inf (0.243;0.588),(0.258;0.474)
52 trans_Cast_2121 * trans_Cast_2121:output:0 NaN NaN NaN NaN NaN NaN
53 KeypointNetwork/OrientationNetwork/dconv1/weights KeypointNetwork/OrientationNetwork/dconv1/weights NaN NaN NaN NaN NaN NaN NaN
54 trans_Cast_2116 * trans_Cast_2116:input:0 -0.001043 0.201457 44486.511263 1.421664 inf (0.000;0.060),(0.000;0.059)
54 trans_Cast_2116 * trans_Cast_2116:output:0 NaN NaN NaN NaN NaN NaN
55 KeypointNetwork/OrientationNetwork/dconv1/Conv2D KeypointNetwork/OrientationNetwork/dconv1/Conv2D KeypointNetwork/OrientationNetwork/dconv1/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
55 KeypointNetwork/OrientationNetwork/dconv1/Conv2D KeypointNetwork/OrientationNetwork/dconv1/Conv2D KeypointNetwork/OrientationNetwork/dconv1/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
55 KeypointNetwork/OrientationNetwork/dconv1/Conv2D KeypointNetwork/OrientationNetwork/dconv1/Conv2D KeypointNetwork/OrientationNetwork/dconv1/Conv2D:output:0 -0.087881 6.672128 126184219.572944 1.910266 inf (-0.031;0.667),(-0.025;0.432)
56 KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
56 KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D:input:1 NaN NaN NaN NaN NaN NaN
56 KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D:output:0 -0.078691 6.924579 551055382.589439 1.897321 inf (-0.030;0.665),(-0.026;0.433)
57 trans_Cast_2092 * trans_Cast_2092:input:0 -0.087881 6.672128 126184219.572944 1.910266 inf (-0.031;0.667),(-0.025;0.432)
57 trans_Cast_2092 * trans_Cast_2092:output:0 NaN NaN NaN NaN NaN NaN
58 trans_Cast_2097 * trans_Cast_2097:input:0 -0.078691 6.924579 551055382.589439 1.897321 inf (-0.030;0.665),(-0.026;0.433)
58 trans_Cast_2097 * trans_Cast_2097:output:0 NaN NaN NaN NaN NaN NaN
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:0 NaN NaN NaN NaN NaN NaN
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:1 NaN NaN NaN NaN NaN NaN
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:2 NaN NaN NaN NaN NaN NaN
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:3 NaN NaN NaN NaN NaN NaN
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:4 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:5 NaN 0.000734 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:6 1.000000 0.000926 0.022579 0.000735 0.622737 (0.999;0.000),(1.000;0.000)
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:output:0 NaN NaN NaN NaN NaN NaN
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:output:1 -0.029806 0.001367 82.066606 1.178507 inf (0.000;0.000),(0.000;0.000)
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:output:2 1.000000 0.002320 0.035396 0.001190 inf (0.999;0.000),(0.998;0.000)
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:output:3 NaN NaN NaN NaN NaN NaN
59 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:output:4 NaN NaN NaN NaN NaN NaN
60 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:0 NaN NaN NaN NaN NaN NaN
60 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:1 NaN NaN NaN NaN NaN NaN
60 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:2 NaN NaN NaN NaN NaN NaN
60 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:3 NaN NaN NaN NaN NaN NaN
60 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Reduce,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/mul,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/AssignMovingAvg_1/sub_1,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3_Update:input:4 1.0 0.000000 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
