Index LeftOp RightOp TensorIndex CosineSimilarity MaxAbsoluteError AccumulatedRelativeError RelativeEuclideanDistance KullbackLeiblerDivergence StandardDeviation
60 KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv1/Conv2D,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv1/LeakyRelu:output:0 0.118224 15.245527 4721119.838559 0.994091 inf (0.009;0.050),(0.301;0.650)
61 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu:input:0 NaN NaN NaN NaN NaN NaN
61 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
61 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu:input:2 NaN 0.000997 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
61 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu:input:3 NaN 0.001455 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
61 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu:input:4 1.000000 0.001855 0.044887 0.001461 0.587849 (0.999;0.000),(1.000;0.000)
61 KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv1/Conv2D,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv1/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv1/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv1/LeakyRelu:output:0 0.142939 20.932537 4608234.121276 0.992424 inf (0.009;0.049),(0.302;0.649)
62 KeypointNetwork/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv2/SpaceToBatchND:input:0 0.118224 15.245527 4721119.838559 0.994091 inf (0.009;0.050),(0.301;0.650)
62 KeypointNetwork/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv2/SpaceToBatchND:output:0 0.118224 15.245527 4721119.838560 0.994091 inf (0.008;0.049),(0.283;0.634)
63 KeypointNetwork_1/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv2/SpaceToBatchND:input:0 0.142939 20.932537 4608234.121276 0.992424 inf (0.009;0.049),(0.302;0.649)
63 KeypointNetwork_1/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv2/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv2/SpaceToBatchND:output:0 0.142939 20.932537 4608234.121270 0.992424 inf (0.008;0.048),(0.284;0.634)
64 trans_Cast_3512 * trans_Cast_3512:input:0 0.118224 15.245527 4721119.838560 0.994091 inf (0.008;0.049),(0.283;0.634)
64 trans_Cast_3512 * trans_Cast_3512:output:0 NaN NaN NaN NaN NaN NaN
65 trans_Cast_3515 * trans_Cast_3515:input:0 0.142939 20.932537 4608234.121270 0.992424 inf (0.008;0.048),(0.284;0.634)
65 trans_Cast_3515 * trans_Cast_3515:output:0 NaN NaN NaN NaN NaN NaN
66 KeypointNetwork/OrientationNetwork/dconv2/weights KeypointNetwork/OrientationNetwork/dconv2/weights NaN NaN NaN NaN NaN NaN NaN
67 KeypointNetwork/OrientationNetwork/dconv2/Conv2D KeypointNetwork/OrientationNetwork/dconv2/Conv2D KeypointNetwork/OrientationNetwork/dconv2/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
67 KeypointNetwork/OrientationNetwork/dconv2/Conv2D KeypointNetwork/OrientationNetwork/dconv2/Conv2D KeypointNetwork/OrientationNetwork/dconv2/Conv2D:input:1 -0.010186 0.203062 41512.863341 1.419974 inf (-0.001;0.059),(-0.001;0.059)
67 KeypointNetwork/OrientationNetwork/dconv2/Conv2D KeypointNetwork/OrientationNetwork/dconv2/Conv2D KeypointNetwork/OrientationNetwork/dconv2/Conv2D:output:0 0.076956 8.286731 4898515.033517 0.997041 inf (-0.002;0.052),(-0.101;0.633)
68 KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
68 KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D:input:1 -0.010186 0.203062 41512.863341 1.419974 inf (-0.001;0.059),(-0.001;0.059)
68 KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D KeypointNetwork_1/OrientationNetwork/dconv2/Conv2D:output:0 0.093883 8.348782 5404088.523917 0.995699 inf (-0.002;0.050),(-0.101;0.633)
69 trans_Cast_3518 * trans_Cast_3518:input:0 0.076956 8.286731 4898515.033517 0.997041 inf (-0.002;0.052),(-0.101;0.633)
69 trans_Cast_3518 * trans_Cast_3518:output:0 NaN NaN NaN NaN NaN NaN
70 trans_Cast_3519 * trans_Cast_3519:input:0 0.093883 8.348782 5404088.523917 0.995699 inf (-0.002;0.050),(-0.101;0.633)
70 trans_Cast_3519 * trans_Cast_3519:output:0 NaN NaN NaN NaN NaN NaN
71 KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
71 KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND:output:0 0.076956 8.286731 4898515.033523 0.997041 inf (-0.002;0.052),(-0.101;0.633)
72 KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND:input:0 NaN NaN NaN NaN NaN NaN
72 KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND:output:0 0.093883 8.348782 5404088.523917 0.995699 inf (-0.002;0.050),(-0.101;0.633)
73 Shape_6 Shape_6 NaN NaN NaN NaN NaN NaN NaN
74 random_normal/RandomStandardNormal random_normal/RandomStandardNormal random_normal/RandomStandardNormal:input:0 NaN NaN NaN NaN NaN NaN
74 random_normal/RandomStandardNormal random_normal/RandomStandardNormal random_normal/RandomStandardNormal:output:0 -0.073903 3.636897 572.848724 1.418471 inf (-0.116;0.933),(0.012;1.006)
75 ge_default_20201228113719_41_Send_10 * NaN NaN NaN NaN NaN NaN NaN
76 random_normal_1/RandomStandardNormal random_normal_1/RandomStandardNormal random_normal_1/RandomStandardNormal:input:0 NaN NaN NaN NaN NaN NaN
76 random_normal_1/RandomStandardNormal random_normal_1/RandomStandardNormal random_normal_1/RandomStandardNormal:output:0 -0.028920 4.827765 737.152117 1.474756 inf (-0.055;0.969),(0.035;0.919)
77 ge_default_20201228113719_41_Send_4 * NaN NaN NaN NaN NaN NaN NaN
78 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta NaN NaN NaN NaN NaN NaN NaN
79 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean NaN NaN NaN NaN NaN NaN NaN
80 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance NaN NaN NaN NaN NaN NaN NaN
81 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu:input:0 0.076956 8.286731 4898515.033523 0.997041 inf (-0.002;0.052),(-0.101;0.633)
81 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
81 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu:input:2 NaN 0.000998 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
81 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu:input:3 NaN 0.001219 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
81 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu:input:4 1.000000 0.002123 0.044706 0.001428 0.659546 (0.999;0.000),(1.000;0.000)
81 KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork/OrientationNetwork/dconv2/LeakyRelu:output:0 0.162678 10.857936 5209628.601386 0.993592 inf (0.006;0.030),(0.291;0.598)
82 KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu:input:0 0.093883 8.348782 5404088.523917 0.995699 inf (-0.002;0.050),(-0.101;0.633)
82 KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu:input:1 NaN NaN NaN NaN NaN NaN
82 KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu:input:2 NaN 0.000998 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
82 KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu:input:3 NaN 0.001219 0.000000 0.0 NaN (0.000;0.000),(0.000;0.000)
82 KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu:input:4 1.000000 0.002123 0.044706 0.001428 0.659546 (0.999;0.000),(1.000;0.000)
82 KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_variance,KeypointNetwork_1/OrientationNetwork/dconv2/BatchToSpaceND,KeypointNetwork/OrientationNetwork/dconv0/BatchNorm/Const,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/moving_mean,KeypointNetwork/OrientationNetwork/dconv2/BatchNorm/beta,KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3,KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu KeypointNetwork_1/OrientationNetwork/dconv2/BatchNorm/FusedBatchNormV3KeypointNetwork_1/OrientationNetwork/dconv2/LeakyRelu:output:0 0.162243 14.240757 5294953.181253 0.993723 inf (0.006;0.029),(0.291;0.596)
83 KeypointNetwork/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv3/SpaceToBatchND:input:0 0.162678 10.857936 5209628.601386 0.993592 inf (0.006;0.030),(0.291;0.598)
83 KeypointNetwork/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork/OrientationNetwork/dconv3/SpaceToBatchND:output:0 0.162678 10.857936 5209628.601380 0.993592 inf (0.005;0.028),(0.258;0.570)
84 KeypointNetwork_1/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv3/SpaceToBatchND:input:0 0.162243 14.240757 5294953.181253 0.993723 inf (0.006;0.029),(0.291;0.596)
84 KeypointNetwork_1/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv3/SpaceToBatchND KeypointNetwork_1/OrientationNetwork/dconv3/SpaceToBatchND:output:0 0.162243 14.240757 5294953.181266 0.993723 inf (0.005;0.027),(0.258;0.569)
85 trans_Cast_3544 * trans_Cast_3544:input:0 0.162678 10.857936 5209628.601380 0.993592 inf (0.005;0.028),(0.258;0.570)
85 trans_Cast_3544 * trans_Cast_3544:output:0 NaN NaN NaN NaN NaN NaN
86 trans_Cast_3547 * trans_Cast_3547:input:0 0.162243 14.240757 5294953.181266 0.993723 inf (0.005;0.027),(0.258;0.569)
86 trans_Cast_3547 * trans_Cast_3547:output:0 NaN NaN NaN NaN NaN NaN
87 random_normal/stddev random_normal/stddev NaN NaN NaN NaN NaN NaN NaN
88 KeypointNetwork/OrientationNetwork/dconv3/weights KeypointNetwork/OrientationNetwork/dconv3/weights NaN NaN NaN NaN NaN NaN NaN
89 KeypointNetwork/OrientationNetwork/dconv3/Conv2D KeypointNetwork/OrientationNetwork/dconv3/Conv2D KeypointNetwork/OrientationNetwork/dconv3/Conv2D:input:0 NaN NaN NaN NaN NaN NaN
89 KeypointNetwork/OrientationNetwork/dconv3/Conv2D KeypointNetwork/OrientationNetwork/dconv3/Conv2D KeypointNetwork/OrientationNetwork/dconv3/Conv2D:input:1 0.004119 0.201143 64461.930174 1.416073 inf (0.000;0.059),(0.000;0.059)
89 KeypointNetwork/OrientationNetwork/dconv3/Conv2D KeypointNetwork/OrientationNetwork/dconv3/Conv2D KeypointNetwork/OrientationNetwork/dconv3/Conv2D:output:0 0.007364 6.842311 4564025.553241 1.000693 inf (0.000;0.029),(0.014;0.645)
